text,polarity,id,polarity_nb,polarity_svm
"judd's characters ought to pick up the durable best seller smart women , foolish choices for advice .",negative,6561,NA,NA
". . . there's a choppy , surface-effect feeling to the whole enterprise .",negative,6564,NA,NA
"doesn't get the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez .",negative,6565,NA,NA
"a particularly joyless , and exceedingly dull , period coming-of-age tale .",negative,6566,NA,NA
it's impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant .,negative,6567,NA,NA
"�it wasn't the subject matter that ultimately defeated the film�it was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending .",negative,6568,NA,NA
this is a movie where the most notable observation is how long you've been sitting still .,negative,6569,NA,NA
"poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .",negative,6570,NA,NA
"it's super- violent , super-serious and super-stupid .",negative,6571,NA,NA
"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script .",negative,6572,NA,NA
"just a string of stale gags , with no good inside dope , and no particular bite .",negative,6573,NA,NA
"the ch�teau would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens .",negative,6575,NA,NA
"shallow , noisy and pretentious .",negative,6576,NA,NA
this loud and thoroughly obnoxious comedy about a pair of squabbling working-class spouses is a deeply unpleasant experience .,negative,6579,NA,NA
"it's better than the phantom menace . but unless you're an absolute raving star wars junkie , it isn't much fun .",negative,6580,NA,NA
"philosophically , intellectually and logistically a mess .",negative,6581,NA,NA
hollywood ending just isn't very funny .,negative,6584,NA,NA
"though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted .",negative,6585,NA,NA
a technical triumph and an extraordinary bore .,negative,6586,NA,NA
i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,negative,6587,NA,NA
two hours of junk .,negative,6588,NA,NA
"ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and joan's wacky decision to stand by her man , no matter how many times he demonstrates that he's a disloyal satyr .",negative,6589,NA,NA
"self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable .",negative,6590,NA,NA
"the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial .",negative,6592,NA,NA
what's missing is what we call the 'wow' factor .,negative,6593,NA,NA
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered .,negative,6594,NA,NA
the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,negative,6596,NA,NA
"normally , rohmer's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",negative,6597,NA,NA
"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",negative,6599,NA,NA
this picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer .,negative,6600,NA,NA
malone does have a gift for generating nightmarish images that will be hard to burn out of your brain . but the movie's narrative hook is way too muddled to be an effectively chilling guilty pleasure .,negative,6601,NA,NA
"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary .",negative,6602,NA,NA
diaz wears out her welcome in her most charmless performance,negative,6604,NA,NA
it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward .,negative,6605,NA,NA
"the plot has a number of holes , and at times it's simply baffling .",negative,6606,NA,NA
"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .",negative,6608,NA,NA
gets bogged down by an overly sillified plot and stop-and-start pacing .,negative,6609,NA,NA
utter mush . . . conceited pap .,negative,6610,NA,NA
""" what john does is heroic , but we don't condone it , "" one of the film's stars recently said , a tortuous comment that perfectly illustrates the picture's moral schizophrenia .",negative,6611,NA,NA
"like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six .",negative,6612,NA,NA
"this is no "" waterboy ! """,negative,6613,NA,NA
dripping with cliche and bypassing no opportunity to trivialize the material .,negative,6615,NA,NA
hard-core slasher aficionados will find things to like . . . but overall the halloween series has lost its edge .,negative,6616,NA,NA
the story the movie tells is of brian de palma's addiction to the junk-calorie suspense tropes that have all but ruined his career .,negative,6618,NA,NA
"generic slasher-movie nonsense , but it's not without style .",negative,6620,NA,NA
"with tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .",negative,6621,NA,NA
ever see one of those comedies that just seem like a bad idea from frame one ?,negative,6623,NA,NA
"once ice-t sticks his mug in the window of the couple's bmw and begins haranguing the wife in bad stage dialogue , all credibility flies out the window .",negative,6624,NA,NA
"the best drug addition movies are usually depressing but rewarding . quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .",negative,6625,NA,NA
"it would be great to see this turd squashed under a truck , preferably a semi .",negative,6626,NA,NA
"in the end , all you can do is admire the ensemble players and wonder what the point of it is .",negative,6627,NA,NA
something has been lost in the translation . . . another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .,negative,6630,NA,NA
"shatner is probably the funniest person in the film , which gives you an idea just how bad it was .",negative,6631,NA,NA
tries so hard to be quirky and funny that the strain is all too evident .,negative,6632,NA,NA
"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous .",negative,6633,NA,NA
simply a re-hash of the other seven films .,negative,6634,NA,NA
"with jump cuts , fast editing and lots of pyrotechnics , yu clearly hopes to camouflage how bad his movie is . he fails .",negative,6635,NA,NA
i found myself more appreciative of what the director was trying to do than of what he had actually done .,negative,6636,NA,NA
goes on and on to the point of nausea .,negative,6638,NA,NA
by turns numbingly dull-witted and disquietingly creepy .,negative,6639,NA,NA
"boy , has this franchise ever run out of gas .",negative,6640,NA,NA
"one problem with the movie , directed by joel schumacher , is that it jams too many prefabricated story elements into the running time .",negative,6641,NA,NA
". . . a bland , pretentious mess .",negative,6643,NA,NA
"it's a pedestrian , flat drama that screams out 'amateur' in almost every frame .",negative,6644,NA,NA
a bland animated sequel that hardly seems worth the effort .,negative,6645,NA,NA
it's not just the vampires that are damned in queen of the damned -- the viewers will feel they suffer the same fate .,negative,6646,NA,NA
"if religious films aren't your bailiwick , stay away . otherwise , this could be a passable date film .",negative,6647,NA,NA
this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,negative,6648,NA,NA
the pace and the visuals are so hyped up that a curious sense of menace informs everything .,negative,6649,NA,NA
"stuffy , full of itself , morally ambiguous and nothing to shout about .",negative,6650,NA,NA
"it is most of the things costner movies are known for ; it's sanctimonious , self-righteous and so eager to earn our love that you want to slap it .",negative,6651,NA,NA
don't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action .,negative,6652,NA,NA
chai's structure and pacing are disconcertingly slack .,negative,6653,NA,NA
to be oblivious to the existence of this film would be very sweet indeed .,negative,6654,NA,NA
"the director , with his fake backdrops and stately pacing , never settles on a consistent tone .",negative,6655,NA,NA
"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story's emotional thrust .",negative,6657,NA,NA
the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it .,negative,6658,NA,NA
"the movie doesn't think much of its characters , its protagonist , or of us .",negative,6660,NA,NA
"super troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early zucker brothers/abrahams films , and the decidedly foul stylings of their post-modern contemporaries , the farrelly brothers .",negative,6661,NA,NA
". . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it .",negative,6662,NA,NA
"made me feel uneasy , even queasy , because [solondz's] cool compassion is on the border of bemused contempt .",negative,6663,NA,NA
"with minimal imagination , you could restage the whole thing in your bathtub .",negative,6665,NA,NA
nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break .,negative,6666,NA,NA
"although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated .",negative,6667,NA,NA
"you can see where big bad love is trying to go , but it never quite gets there .",negative,6668,NA,NA
it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .,negative,6670,NA,NA
"the only thing "" swept away "" is the one hour and thirty-three minutes spent watching this waste of time .",negative,6671,NA,NA
"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster .",negative,6672,NA,NA
the corpse count ultimately overrides what little we learn along the way about vicarious redemption .,negative,6673,NA,NA
"as violent , profane and exploitative as the most offensive action flick you've ever seen .",negative,6674,NA,NA
"egoyan's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose .",negative,6675,NA,NA
"life or something like it has its share of high points , but it misses too many opportunities .",negative,6676,NA,NA
believability wasn't one of the film's virtues .,negative,6679,NA,NA
the santa clause 2's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry .,negative,6681,NA,NA
"just another disjointed , fairly predictable psychological thriller .",negative,6683,NA,NA
. . . stumbles over every cheap trick in the book trying to make the outrage come even easier .,negative,6684,NA,NA
even the hastily and amateurishly drawn animation cannot engage .,negative,6685,NA,NA
"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",negative,6686,NA,NA
"busy urban comedy is clearly not zhang's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy .",negative,6687,NA,NA
not completely loveable -- but what underdog movie since the bad news bears has been ? -- but certainly hard to hate .,negative,6689,NA,NA
a movie that can't get sufficient distance from leroy's delusions to escape their maudlin influence .,negative,6690,NA,NA
it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,negative,6691,NA,NA
"louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman's script stumbles over a late-inning twist that just doesn't make sense .",negative,6692,NA,NA
"the movie straddles the fence between escapism and social commentary , and on both sides it falls short .",negative,6693,NA,NA
"the film is old-fashioned , occasionally charming and as subtle as boldface .",negative,6694,NA,NA
"can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde .",negative,6695,NA,NA
"in the new guy , even the bull gets recycled .",negative,6696,NA,NA
. . . overly melodramatic . . .,negative,6697,NA,NA
"largely , this is a movie that also does it by the numbers .",negative,6698,NA,NA
the result is an 'action film' mired in stasis .,negative,6700,NA,NA
this is the first full scale wwii flick from hong kong's john woo . he's not good with people .,negative,6701,NA,NA
"patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary .",negative,6702,NA,NA
[stevens is] so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits .,negative,6703,NA,NA
so boring that even its target audience talked all the way through it .,negative,6704,NA,NA
one of the more glaring signs of this movie's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from ms . spears .,negative,6705,NA,NA
". . . generically , forgettably pleasant from start to finish .",negative,6707,NA,NA
it's just hard to believe that a life like this can sound so dull .,negative,6708,NA,NA
"when not wallowing in its characters' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems .",negative,6709,NA,NA
"'lovely and amazing , ' unhappily , is neither . . . excessively strained and contrived .",negative,6711,NA,NA
"ringu is a disaster of a story , full of holes and completely lacking in chills . ignore the reputation , and ignore the film .",negative,6712,NA,NA
"this one is a few bits funnier than malle's dud , if only because the cast is so engagingly messing around like slob city reductions of damon runyon crooks .",negative,6713,NA,NA
"'it's painful to watch witherspoon's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '",negative,6714,NA,NA
a plodding teen remake that's so mechanical you can smell the grease on the plot twists .,negative,6715,NA,NA
"trying to figure out the rules of the country bear universe -- when are bears bears and when are they like humans , only hairier -- would tax einstein's brain .",negative,6716,NA,NA
"even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash .",negative,6717,NA,NA
it's a 100-year old mystery that is constantly being interrupted by elizabeth hurley in a bathing suit .,negative,6720,NA,NA
". . . one big laugh , three or four mild giggles , and a whole lot of not much else .",negative,6721,NA,NA
"ms . phoenix is completely lacking in charm and charisma , and is unable to project either esther's initial anomie or her eventual awakening .",negative,6725,NA,NA
the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man .,negative,6726,NA,NA
extremely bad .,negative,6727,NA,NA
a clich�d and shallow cautionary tale about the hard-partying lives of gay men .,negative,6728,NA,NA
the fetid underbelly of fame has never looked uglier .,negative,6729,NA,NA
a little weak -- and it isn't that funny .,negative,6730,NA,NA
"while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire .",negative,6731,NA,NA
"despite the pyrotechnics , narc is strictly by the book .",negative,6733,NA,NA
"in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you . you end up simply admiring this bit or that , this performance or that .",negative,6734,NA,NA
cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .,negative,6735,NA,NA
"worth seeing once , but its charm quickly fades .",negative,6736,NA,NA
the original wasn't a good movie but this remake makes it look like a masterpiece !,negative,6737,NA,NA
one suspects that craven endorses they simply because this movie makes his own look much better by comparison .,negative,6738,NA,NA
gere gives a good performance in a film that doesn't merit it .,negative,6739,NA,NA
your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,negative,6740,NA,NA
includes too much obvious padding .,negative,6741,NA,NA
"there's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme .",negative,6742,NA,NA
"i'm not sure which half of dragonfly is worse : the part where nothing's happening , or the part where something's happening , but it's stupid .",negative,6743,NA,NA
don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .,negative,6744,NA,NA
"the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .",negative,6745,NA,NA
spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy .,negative,6747,NA,NA
". . . a movie that , quite simply , shouldn't have been made .",negative,6748,NA,NA
looks and feels like a low-budget hybrid of scarface or carlito's way .,negative,6750,NA,NA
"the script is a tired one , with few moments of joy rising above the stale material .",negative,6751,NA,NA
suffers from all the excesses of the genre .,negative,6752,NA,NA
the verdict : two bodies and hardly a laugh between them .,negative,6753,NA,NA
the latest adam sandler assault and possibly the worst film of the year .,negative,6754,NA,NA
"while the film is competent , it's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires .",negative,6756,NA,NA
they ought to be a whole lot scarier than they are in this tepid genre offering .,negative,6757,NA,NA
"it's harmless , diverting fluff . but it's hard to imagine a more generic effort in the genre .",negative,6758,NA,NA
it's just plain lurid when it isn't downright silly .,negative,6759,NA,NA
comedy troupe broken lizard's first movie is very funny but too concerned with giving us a plot .,negative,6760,NA,NA
pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god in the fifth trek flick .,negative,6761,NA,NA
"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness .",negative,6762,NA,NA
"it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .",negative,6763,NA,NA
"'all in all , reign of fire will be a good ( successful ) rental . '",negative,6764,NA,NA
"occasionally funny , sometimes inspiring , often boring .",negative,6765,NA,NA
a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,negative,6766,NA,NA
"the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .",negative,6767,NA,NA
"who are 'they' ? well , they're 'they' . they're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid . they exist for hushed lines like "" they're back ! "" , "" they're out there ! "" and "" they're coming ! """,negative,6768,NA,NA
"elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .",negative,6769,NA,NA
"were dylan thomas alive to witness first-time director ethan hawke's strained chelsea walls , he might have been tempted to change his landmark poem to , 'do not go gentle into that good theatre . '",negative,6770,NA,NA
"i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed .",negative,6772,NA,NA
the film is really closer to porn than a serious critique of what's wrong with this increasingly pervasive aspect of gay culture .,negative,6773,NA,NA
murder by numbers just doesn't add up .,negative,6774,NA,NA
clare peploe's airless movie adaptation could use a little american pie-like irreverence .,negative,6775,NA,NA
clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,negative,6777,NA,NA
. . . a hokey piece of nonsense that tries too hard to be emotional .,negative,6779,NA,NA
"illiterate , often inert sci-fi action thriller .",negative,6780,NA,NA
"a perfect example of rancid , well-intentioned , but shamelessly manipulative movie making .",negative,6781,NA,NA
"the adventure doesn't contain half the excitement of balto , or quarter the fun of toy story 2 .",negative,6782,NA,NA
essentially a collection of bits -- and they're all naughty .,negative,6783,NA,NA
"a mess . the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen .",negative,6784,NA,NA
"the screenplay by james eric , james horton and director peter o'fallon . . . is so pat it makes your teeth hurt .",negative,6785,NA,NA
"before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg's adaptation of mary gaitskill's harrowing short story . . . is a brilliantly played , deeply unsettling experience .",negative,6786,NA,NA
"solaris is rigid and evasive in ways that soderbergh's best films , "" erin brockovich , "" "" out of sight "" and "" ocean's eleven , "" never were .",negative,6787,NA,NA
seems like something american and european gay movies were doing 20 years ago .,negative,6788,NA,NA
"in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of . . . outrageous gags .",negative,6789,NA,NA
"you can see the would-be surprises coming a mile away , and the execution of these twists is delivered with a hammer . thumbs down .",negative,6790,NA,NA
the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .,negative,6791,NA,NA
the movie eventually snaps under the strain of its plot contrivances and its need to reassure .,negative,6793,NA,NA
the real question this movie poses is not 'who ? ' but 'why ? ',negative,6794,NA,NA
a movie that's about as overbearing and over-the-top as the family it depicts .,negative,6796,NA,NA
a movie in which laughter and self-exploitation merge into jolly soft-porn 'empowerment . ',negative,6797,NA,NA
"if we're to slap protagonist genevieve leplouff because she's french , do we have that same option to slap her creators because they're clueless and inept ?",negative,6799,NA,NA
alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,negative,6801,NA,NA
this thing works on no level whatsoever for me .,negative,6802,NA,NA
an incoherent jumble of a film that's rarely as entertaining as it could have been .,negative,6805,NA,NA
. . . they missed the boat .,negative,6806,NA,NA
"laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it's extremely hard to relate to any of the characters .",negative,6808,NA,NA
the comedy death to smoochy is a rancorous curiosity : a movie without an apparent audience .,negative,6809,NA,NA
"barney's ideas about creation and identity don't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour's worth of actual material .",negative,6810,NA,NA
"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",negative,6812,NA,NA
the narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking mystery science theater 3000 guys .,negative,6813,NA,NA
nothing more or less than an outright bodice-ripper -- it should have ditched the artsy pretensions and revelled in the entertaining shallows .,negative,6814,NA,NA
feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series .,negative,6816,NA,NA
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .",negative,6818,NA,NA
mediocre fable from burkina faso .,negative,6820,NA,NA
"fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent .",negative,6821,NA,NA
"since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things .",negative,6822,NA,NA
bottom-rung new jack city wannabe .,negative,6823,NA,NA
"fincher takes no apparent joy in making movies , and he gives none to the audience .",negative,6824,NA,NA
"it's mildly amusing , but i certainly can't recommend it .",negative,6825,NA,NA
nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me ( horrors ! ) into scrooge .,negative,6826,NA,NA
fear dot com is more frustrating than a modem that disconnects every 10 seconds .,negative,6827,NA,NA
"full of flatulence jokes and mild sexual references , kung pow ! is the kind of movie that's critic-proof , simply because it aims so low .",negative,6828,NA,NA
may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists .,negative,6829,NA,NA
there are just too many characters saying too many clever things and getting into too many pointless situations . where's the movie here ?,negative,6830,NA,NA
"a dark , dull thriller with a parting shot that misfires .",negative,6831,NA,NA
"lacking substance and soul , crossroads comes up shorter than britney's cutoffs .",negative,6832,NA,NA
"cassavetes thinks he's making dog day afternoon with a cause , but all he's done is to reduce everything he touches to a shrill , didactic cartoon .",negative,6833,NA,NA
buries an interesting storyline about morality and the choices we make underneath such a mountain of clich�s and borrowed images that it might more accurately be titled mr . chips off the old block .,negative,6834,NA,NA
"although sensitive to a fault , it's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .",negative,6835,NA,NA
it's so badly made on every level that i'm actually having a hard time believing people were paid to make it .,negative,6836,NA,NA
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelstr�m is just another winter sleepers .",negative,6837,NA,NA
"nicks , seemingly uncertain what's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy .",negative,6838,NA,NA
'a' for creativity but comes across more as a sketch for a full-length comedy .,negative,6839,NA,NA
"the script kicks in , and mr . hartley's distended pace and foot-dragging rhythms follow .",negative,6841,NA,NA
"[e]ventually , every idea in this film is flushed down the latrine of heroism .",negative,6842,NA,NA
i am sorry that i was unable to get the full brunt of the comedy .,negative,6843,NA,NA
no telegraphing is too obvious or simplistic for this movie .,negative,6844,NA,NA
looks and feels like a project better suited for the small screen .,negative,6845,NA,NA
"in its best moments , resembles a bad high school production of grease , without benefit of song .",negative,6846,NA,NA
indifferently implausible popcorn programmer of a movie .,negative,6847,NA,NA
"it's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it's about as exciting as a sunburn .",negative,6848,NA,NA
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level .",negative,6849,NA,NA
"christina ricci comedy about sympathy , hypocrisy and love is a misfire .",negative,6850,NA,NA
"at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential .",negative,6851,NA,NA
they should have called it gutterball .,negative,6852,NA,NA
"thekids will probably stay amused at the kaleidoscope of big , colorful characters . mom and dad can catch some quality naptime along the way .",negative,6853,NA,NA
"it's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic .",negative,6854,NA,NA
the best that can be said about the work here of scottish director ritchie . . . is that he obviously doesn't have his heart in it .,negative,6855,NA,NA
slick piece of cross-promotion .,negative,6857,NA,NA
it all drags on so interminably it's like watching a miserable relationship unfold in real time .,negative,6861,NA,NA
villeneuve spends too much time wallowing in bibi's generic angst ( there are a lot of shots of her gazing out windows ) .,negative,6862,NA,NA
"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",negative,6863,NA,NA
"it's another video movie photographed like a film , with the bad lighting that's often written off as indie film naturalism .",negative,6864,NA,NA
"the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .",negative,6865,NA,NA
i got a headache watching this meaningless downer .,negative,6866,NA,NA
detox is ultimately a pointless endeavor .,negative,6869,NA,NA
"van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers .",negative,6870,NA,NA
the piquant story needs more dramatic meat on its bones .,negative,6871,NA,NA
"very special effects , brilliantly bold colors and heightened reality can't hide the giant achilles' heel in "" stuart little 2 "" : there's just no story , folks .",negative,6872,NA,NA
"the plot combines the blues brothers and almost famous ( but with bears , and a g rating ) , with an excruciating dollop of disney sentimentality mixed in for good measure .",negative,6873,NA,NA
no way i can believe this load of junk .,negative,6874,NA,NA
""" roger michell ( "" notting hill "" ) directs a morality thriller . """,negative,6875,NA,NA
"it's dumb , but more importantly , it's just not scary .",negative,6876,NA,NA
there is no pleasure in watching a child suffer . just embarrassment and a vague sense of shame .,negative,6877,NA,NA
the movie's accumulated force still feels like an ugly knot tightening in your stomach . but is that knot from dramatic tension or a symptom of artistic malnutrition ?,negative,6878,NA,NA
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . and that leaves a hole in the center of the salton sea .",negative,6879,NA,NA
"there's just no currency in deriding james bond for being a clich�d , doddering , misogynistic boy's club .",negative,6880,NA,NA
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while .",negative,6881,NA,NA
"full of witless jokes , dealing in broad stereotypes and outrageously unbelievable scenarios , and saddled with a general air of misogyny",negative,6882,NA,NA
"the film's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style .",negative,6883,NA,NA
the iditarod lasts for days - this just felt like it did .,negative,6884,NA,NA
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .",negative,6885,NA,NA
this movie is maddening . it conveys a simple message in a visual style that is willfully overwrought .,negative,6886,NA,NA
should have been someone else-,negative,6887,NA,NA
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",negative,6888,NA,NA
"why make a documentary about these marginal historical figures ? wouldn't one about their famous dad , author of death in venice , etc . , be more valuable ?",negative,6889,NA,NA
"the lower your expectations , the more you'll enjoy it .",negative,6890,NA,NA
rarely has leukemia looked so shimmering and benign .,negative,6891,NA,NA
� is an arthritic attempt at directing by callie khouri . i had to look away - this was god awful .,negative,6892,NA,NA
"even in this less-than-magic kingdom , reese rules .",negative,6893,NA,NA
"velocity represents everything wrong with ''independent film'' as a commodified , sold-out concept on the american filmmaking scene .",negative,6894,NA,NA
just one bad idea after another .,negative,6895,NA,NA
"because of an unnecessary and clumsy last scene , 'swimfan' left me with a very bad feeling .",negative,6896,NA,NA
a movie that hovers somewhere between an acute character study and a trite power struggle .,negative,6898,NA,NA
i can't recommend it . but it's surprisingly harmless .,negative,6899,NA,NA
corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in .,negative,6900,NA,NA
"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes",negative,6901,NA,NA
"it's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that .",negative,6902,NA,NA
overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .,negative,6905,NA,NA
"it's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake .",negative,6906,NA,NA
it appears that something has been lost in the translation to the screen .,negative,6907,NA,NA
an unclassifiably awful study in self- and audience-abuse .,negative,6910,NA,NA
"sluggish , tonally uneven .",negative,6911,NA,NA
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .",negative,6912,NA,NA
"excessive , profane , packed with cartoonish violence and comic-strip characters .",negative,6915,NA,NA
"a working class "" us vs . them "" opera that leaves no heartstring untugged and no liberal cause unplundered .",negative,6917,NA,NA
